#	Atomic	number	Z=	34	Date:31-10-2019											
																
#	Number	Shelli	2Ji	Eigi	--->	Shellf	2Jf	Eigf	Energy(eV)	BranchingRatio	LevelRadYield	Intensity(eV)	Weight(%)	RadWidth(eV)	AugWidth(eV)	TotWidth(eV)
	855	K1L1	2	1	--->	L1M3	2	1	12557.76	0.009529067	0.5980881	3.578472	5	0	0	16.25193375
	856	K1L1	2	1	--->	L1M3	2	2	12556.04	0.003056186	0.5980881	1.147539	5	0	0	16.25193375
	857	K1L1	2	1	--->	L1M3	2	3	12555.58	0.003953322	0.5980881	1.484342	5	0	0	16.25193375
	858	K1L1	2	1	--->	L1M3	2	4	12555.18	0.007218326	0.5980881	2.710158	5	0	0	16.25193375
	859	K1L1	2	1	--->	L1M3	2	5	12554.88	0.001158099	0.5980881	0.434804	5	0	0	16.25193375
	860	K1L1	2	1	--->	L1M3	2	6	12553.51	0.003709724	0.5980881	1.39265	5	0	0	16.25193375
	861	K1L1	2	1	--->	L1M3	2	7	12552.82	0.000775187	0.5980881	0.2909934	5	0	0	16.25193375
	862	K1L1	2	1	--->	L1M3	2	8	12551.1	0.001266313	0.5980881	0.4752895	5	0	0	16.25193375
	863	K1L1	2	1	--->	L1M3	4	1	12556.7	0.03249345	0.5980881	12.20131	5	0	0	16.25193375
	864	K1L1	2	1	--->	L1M3	4	2	12556.57	0.01527712	0.5980881	5.73651	5	0	0	16.25193375
	865	K1L1	2	1	--->	L1M3	4	3	12556.23	0.000819379	0.5980881	0.3076656	5	0	0	16.25193375
	866	K1L1	2	1	--->	L1M3	4	4	12555.82	2.88483E-05	0.5980881	0.01083179	5	0	0	16.25193375
	867	K1L1	2	1	--->	L1M3	4	5	12555.51	0.003900164	0.5980881	1.464375	5	0	0	16.25193375
	868	K1L1	2	1	--->	L1M3	4	6	12554.24	7.62851E-07	0.5980881	0.000286395	5	0	0	16.25193375
	869	K1L1	2	1	--->	L1M3	4	7	12553.44	0.000163058	0.5980881	0.06121257	5	0	0	16.25193375
	870	K1L1	2	1	--->	L1M3	4	8	12552.25	1.7806E-06	0.5980881	0.00066838	5	0	0	16.25193375
	871	K1L1	2	1	--->	L1M4	0	2	12667.04	9.21197E-12	0.5980881	3.48949E-09	5	0	0	0
	872	K1L1	2	1	--->	L1M4	0	3	12665.19	1.56672E-13	0.5980881	5.93386E-11	5	0	0	0
	873	K1L1	2	1	--->	L1M4	0	4	12664.39	1.09511E-11	0.5980881	4.14741E-09	5	0	0	0
	874	K1L1	2	1	--->	L1M4	0	5	12660.64	1.02995E-13	0.5980881	3.89947E-11	5	0	0	0
	875	K1L1	2	1	--->	L1M4	2	2	12668.31	3.56346E-06	0.5980881	0.001349974	5	0	0	0
	876	K1L1	2	1	--->	L1M4	2	3	12667.9	1.84413E-05	0.5980881	0.006986044	5	0	0	0
	877	K1L1	2	1	--->	L1M4	2	4	12667.77	4.31554E-05	0.5980881	0.01634823	5	0	0	0
	878	K1L1	2	1	--->	L1M4	2	5	12667.19	3.56816E-06	0.5980881	0.001351635	5	0	0	0
	879	K1L1	2	1	--->	L1M4	2	6	12666.53	2.79042E-07	0.5980881	0.000105697	5	0	0	0
	880	K1L1	2	1	--->	L1M4	2	9	12664.6	1.9628E-08	0.5980881	7.43365E-06	5	0	0	0
	881	K1L1	2	1	--->	L1M4	2	12	12662.64	1.14517E-11	0.5980881	4.33641E-09	5	0	0	0
	882	K1L1	2	1	--->	L1M4	2	13	12661.21	1.02371E-08	0.5980881	3.87602E-06	5	0	0	0
	883	K1L1	2	1	--->	L1M4	4	2	12668.19	1.97458E-06	0.5980881	0.000748039	5	0	0	0
	884	K1L1	2	1	--->	L1M4	4	3	12668.06	5.65818E-05	0.5980881	0.02143492	5	0	0	0
	885	K1L1	2	1	--->	L1M4	4	4	12667.56	5.01461E-05	0.5980881	0.01899614	5	0	0	0
	886	K1L1	2	1	--->	L1M4	4	5	12667.45	6.14221E-06	0.5980881	0.002326745	5	0	0	0
	887	K1L1	2	1	--->	L1M4	4	7	12666.7	1.40601E-06	0.5980881	0.000532583	5	0	0	0
	888	K1L1	2	1	--->	L1M4	4	9	12665.95	4.71632E-07	0.5980881	0.000178639	5	0	0	0
	889	K1L1	2	1	--->	L1M4	4	10	12665.4	3.78738E-08	0.5980881	1.43448E-05	5	0	0	0
	890	K1L1	2	1	--->	L1M4	4	14	12662.96	5.09953E-07	0.5980881	0.000193108	5	0	0	0
	891	K1L1	2	1	--->	L1M4	4	15	12662.31	1.31653E-08	0.5980881	4.98516E-06	5	0	0	0
	892	K1L1	2	1	--->	L1M4	4	16	12659.08	6.41745E-09	0.5980881	2.4294E-06	5	0	0	0
	893	K1L1	2	1	--->	L1M5	0	1	12668.45	6.04647E-12	0.5980881	2.29066E-09	5	0	0	0
	894	K1L1	2	1	--->	L1M5	2	1	12668.92	2.02952E-05	0.5980881	0.007688968	5	0	0	0
	895	K1L1	2	1	--->	L1M5	2	7	12666.14	1.07791E-06	0.5980881	0.000408285	5	0	0	0
	896	K1L1	2	1	--->	L1M5	2	8	12665.42	1.19579E-07	0.5980881	4.52907E-05	5	0	0	0
	897	K1L1	2	1	--->	L1M5	2	10	12664.31	6.73481E-09	0.5980881	2.5506E-06	5	0	0	0
	898	K1L1	2	1	--->	L1M5	2	11	12663.05	1.5547E-07	0.5980881	5.88736E-05	5	0	0	0
	899	K1L1	2	1	--->	L1M5	4	1	12668.84	3.09346E-05	0.5980881	0.01171972	5	0	0	0
	900	K1L1	2	1	--->	L1M5	4	6	12666.95	3.69239E-06	0.5980881	0.001398667	5	0	0	0
	901	K1L1	2	1	--->	L1M5	4	8	12666.37	1.33415E-06	0.5980881	0.00050535	5	0	0	0
	902	K1L1	2	1	--->	L1M5	4	11	12664.22	5.46974E-09	0.5980881	2.07148E-06	5	0	0	0
	903	K1L1	2	1	--->	L1M5	4	12	12663.78	7.97234E-08	0.5980881	3.01915E-05	5	0	0	0
	904	K1L1	2	1	--->	L1M5	4	13	12663.17	2.29781E-07	0.5980881	8.70144E-05	5	0	0	0
	905	K1L1	2	1	--->	L1N1	0	1	12724.99	1.14858E-09	0.5980881	4.37073E-07	5	0	0	0
	906	K1L1	2	1	--->	L1N1	0	2	12717.83	4.08278E-10	0.5980881	1.55276E-07	5	0	0	0
	907	K1L1	2	1	--->	L1N1	0	3	12716.01	4.27115E-09	0.5980881	1.62417E-06	5	0	0	0
	908	K1L1	2	1	--->	L1N1	2	1	12725.8	3.16932E-09	0.5980881	1.20611E-06	5	0	0	0
	909	K1L1	2	1	--->	L1N1	2	2	12725.1	4.55016E-09	0.5980881	1.7315E-06	5	0	0	0
	910	K1L1	2	1	--->	L1N1	2	3	12721.16	2.62273E-10	0.5980881	9.97735E-08	5	0	0	0
	911	K1L1	2	1	--->	L1N1	2	4	12718.64	1.50334E-09	0.5980881	5.71787E-07	5	0	0	0
	912	K1L1	2	1	--->	L1N1	2	5	12716.46	5.90169E-09	0.5980881	2.24428E-06	5	0	0	0
	913	K1L1	2	1	--->	L1N1	2	6	12716.06	1.10392E-08	0.5980881	4.19785E-06	5	0	0	0
	914	K1L1	2	1	--->	L1N1	4	1	12725.95	1.30936E-08	0.5980881	4.98291E-06	5	0	0	0
	915	K1L1	2	1	--->	L1N1	4	2	12725.37	1.51237E-08	0.5980881	5.75525E-06	5	0	0	0
	916	K1L1	2	1	--->	L1N1	4	3	12721.12	2.90326E-09	0.5980881	1.10445E-06	5	0	0	0
	917	K1L1	2	1	--->	L1N1	4	4	12720.27	3.06968E-10	0.5980881	1.16768E-07	5	0	0	0
	918	K1L1	2	1	--->	L1N1	4	5	12716.44	1.18898E-08	0.5980881	4.52141E-06	5	0	0	0
	919	K1L1	2	1	--->	L1N2	0	1	12734.3	0.000105757	0.5980881	0.04027342	5	0	0	0
	920	K1L1	2	1	--->	L1N2	2	1	12738.2	0.000364831	0.5980881	0.1389744	5	0	0	0
	921	K1L1	2	1	--->	L1N2	2	2	12736.04	0.000930912	0.5980881	0.3545502	5	0	0	0
	922	K1L1	2	1	--->	L1N2	2	3	12734.27	1.91718E-05	0.5980881	0.007300823	5	0	0	0
	923	K1L1	2	1	--->	L1N2	2	4	12734	0.00028033	0.5980881	0.1067504	5	0	0	0
	924	K1L1	2	1	--->	L1N2	4	1	12738.58	0.003052355	0.5980881	1.162763	5	0	0	0
	925	K1L1	2	1	--->	L1N2	4	2	12736.01	0.000297198	0.5980881	0.1131915	5	0	0	0
	926	K1L1	2	1	--->	L1N2	4	3	12735.78	0.001256342	0.5980881	0.4784855	5	0	0	0
	927	K1L1	2	1	--->	L1N2	4	4	12734.15	0.000373953	0.5980881	0.1424041	5	0	0	0
	928	K1L1	2	2	--->	K1L1	4	1	0.45583	4.92851E-17	0.5980881	6.71821E-19	5	2.719078	1.827206	4.546284
	929	K1L1	2	2	--->	L1L1	0	1	11015.81	4.23245E-07	0.5980881	0.000139426	5	0	0	0
	930	K1L1	2	2	--->	L1L1	0	2	11011.67	2.43214E-12	0.5980881	8.00897E-10	5	0	0	0
	931	K1L1	2	2	--->	L1L1	2	1	11015.93	1.35699E-07	0.5980881	4.47026E-05	5	0	0	0
	932	K1L1	2	2	--->	L1L1	4	1	11016.4	6.4122E-07	0.5980881	0.000211243	5	0	0	0
	933	K1L1	2	2	--->	L1L1	4	2	11014.34	1.51838E-09	0.5980881	5.00118E-07	5	0	0	0
	934	K1L1	2	2	--->	L1L2	0	4	11218.84	0.03731671	0.5980881	12.51948	5	0	0	14.6220309
	935	K1L1	2	2	--->	L1L2	0	5	11214.67	7.03714E-05	0.5980881	0.0236003	5	0	0	14.6220309
	936	K1L1	2	2	--->	L1L2	0	6	11187.32	0.001873635	0.5980881	0.6268248	5	0	0	14.6220309
	937	K1L1	2	2	--->	L1L2	2	9	11218.95	0.0118156	0.5980881	3.964085	5	0	0	14.6220309
	938	K1L1	2	2	--->	L1L2	2	10	11187.66	0.009559953	0.5980881	3.198381	5	0	0	14.6220309
	939	K1L1	2	2	--->	L1L2	2	11	11187.43	0.001360911	0.5980881	0.4552974	5	0	0	14.6220309
	940	K1L1	2	2	--->	L1L2	2	12	11187.21	0.01457975	0.5980881	4.877608	5	0	0	14.6220309
	941	K1L1	2	2	--->	L1L2	2	13	11185.38	1.00668E-05	0.5980881	0.003367266	5	0	0	14.6220309
	942	K1L1	2	2	--->	L1L2	2	14	11183.07	2.253E-06	0.5980881	0.000753456	5	0	0	14.6220309
	943	K1L1	2	2	--->	L1L2	4	9	11219.28	0.05814156	0.5980881	19.50684	5	0	0	14.6220309
	944	K1L1	2	2	--->	L1L2	4	10	11217.32	0.000536888	0.5980881	0.1800977	5	0	0	14.6220309
	945	K1L1	2	2	--->	L1L2	4	11	11187.74	0.02279555	0.5980881	7.626541	5	0	0	14.6220309
	946	K1L1	2	2	--->	L1L2	4	12	11187.27	1.76652E-06	0.5980881	0.000590986	5	0	0	14.6220309
	947	K1L1	2	2	--->	L1L2	4	13	11185.69	0.000266072	0.5980881	0.08900132	5	0	0	14.6220309
	948	K1L1	2	2	--->	L1L3	0	1	11261.71	0.05495101	0.5980881	18.50612	5	0	0	20.05921922
	949	K1L1	2	2	--->	L1L3	0	2	11259.1	8.68974E-05	0.5980881	0.02925808	5	0	0	20.05921922
	950	K1L1	2	2	--->	L1L3	0	3	11241.57	0.01003904	0.5980881	3.374849	5	0	0	20.05921922
	951	K1L1	2	2	--->	L1L3	2	1	11261.44	0.06037828	0.5980881	20.33339	5	0	0	20.05921922
	952	K1L1	2	2	--->	L1L3	2	2	11260.7	0.07633408	0.5980881	25.70509	5	0	0	20.05921922
	953	K1L1	2	2	--->	L1L3	2	3	11259.28	1.12762E-05	0.5980881	0.003796704	5	0	0	20.05921922
	954	K1L1	2	2	--->	L1L3	2	4	11241.82	0.006446211	0.5980881	2.167086	5	0	0	20.05921922
	955	K1L1	2	2	--->	L1L3	2	5	11241.56	0.0958766	0.5980881	32.23105	5	0	0	20.05921922
	956	K1L1	2	2	--->	L1L3	2	6	11241.18	0.03641658	0.5980881	12.24183	5	0	0	20.05921922
	957	K1L1	2	2	--->	L1L3	2	7	11239.79	0.000910539	0.5980881	0.3060498	5	0	0	20.05921922
	958	K1L1	2	2	--->	L1L3	2	8	11237.26	8.00268E-05	0.5980881	0.02689249	5	0	0	20.05921922
	959	K1L1	2	2	--->	L1L3	4	1	11261.15	0.2013536	0.5980881	67.80744	5	0	0	20.05921922
	960	K1L1	2	2	--->	L1L3	4	2	11261.13	0.03407413	0.5980881	11.47471	5	0	0	20.05921922
	961	K1L1	2	2	--->	L1L3	4	3	11260.75	0.000446823	0.5980881	0.150466	5	0	0	20.05921922
	962	K1L1	2	2	--->	L1L3	4	4	11259.45	0.002490333	0.5980881	0.8385132	5	0	0	20.05921922
	963	K1L1	2	2	--->	L1L3	4	5	11256.83	0.000372538	0.5980881	0.125407	5	0	0	20.05921922
	964	K1L1	2	2	--->	L1L3	4	6	11241.86	0.0663612	0.5980881	22.30939	5	0	0	20.05921922
	965	K1L1	2	2	--->	L1L3	4	7	11241.6	0.05004264	0.5980881	16.823	5	0	0	20.05921922
	966	K1L1	2	2	--->	L1L3	4	8	11239.83	0.000126287	0.5980881	0.04244774	5	0	0	20.05921922
	967	K1L1	2	2	--->	L1M1	0	1	12489.43	9.36823E-10	0.5980881	3.49893E-07	5	0	0	0
	968	K1L1	2	2	--->	L1M1	0	2	12480.98	6.55795E-08	0.5980881	2.44766E-05	5	0	0	0
	969	K1L1	2	2	--->	L1M1	0	3	12476.88	8.9384E-15	0.5980881	3.33504E-12	5	0	0	0
	970	K1L1	2	2	--->	L1M1	2	1	12490.24	3.27179E-08	0.5980881	1.22206E-05	5	0	0	0
	971	K1L1	2	2	--->	L1M1	2	2	12489.7	3.03552E-09	0.5980881	1.13376E-06	5	0	0	0
	972	K1L1	2	2	--->	L1M1	2	3	12489.12	5.86003E-07	0.5980881	0.00021886	5	0	0	0
	973	K1L1	2	2	--->	L1M1	2	4	12488.24	1.00002E-07	0.5980881	3.7346E-05	5	0	0	0
	974	K1L1	2	2	--->	L1M1	2	5	12485.62	5.08066E-09	0.5980881	1.89699E-06	5	0	0	0
	975	K1L1	2	2	--->	L1M1	2	6	12481.1	2.10494E-08	0.5980881	7.85647E-06	5	0	0	0
	976	K1L1	2	2	--->	L1M1	4	1	12490.45	1.96404E-07	0.5980881	7.33608E-05	5	0	0	0
	977	K1L1	2	2	--->	L1M1	4	2	12489.73	3.54304E-07	0.5980881	0.000132332	5	0	0	0
	978	K1L1	2	2	--->	L1M1	4	3	12488.26	3.26086E-08	0.5980881	1.21778E-05	5	0	0	0
	979	K1L1	2	2	--->	L1M1	4	4	12481.57	9.56263E-08	0.5980881	3.56929E-05	5	0	0	0
	980	K1L1	2	2	--->	L1M1	4	5	12479.53	2.43972E-10	0.5980881	9.10486E-08	5	0	0	0
	981	K1L1	2	2	--->	L1M2	0	4	12550.05	0.0044408	0.5980881	1.66664	5	0	0	16.73795526
	982	K1L1	2	2	--->	L1M2	0	5	12549.72	0.001207773	0.5980881	0.4532673	5	0	0	16.73795526
	983	K1L1	2	2	--->	L1M2	0	6	12546.21	7.25319E-05	0.5980881	0.02721301	5	0	0	16.73795526
	984	K1L1	2	2	--->	L1M2	2	9	12550.67	2.59354E-06	0.5980881	0.000973409	5	0	0	16.73795526
	985	K1L1	2	2	--->	L1M2	2	10	12549.86	0.001243796	0.5980881	0.4667917	5	0	0	16.73795526
	986	K1L1	2	2	--->	L1M2	2	11	12549.24	0.004908608	0.5980881	1.84209	5	0	0	16.73795526
	987	K1L1	2	2	--->	L1M2	2	12	12549.07	0.004347228	0.5980881	1.631395	5	0	0	16.73795526
	988	K1L1	2	2	--->	L1M2	2	13	12546.71	0.000691359	0.5980881	0.2593993	5	0	0	16.73795526
	989	K1L1	2	2	--->	L1M2	2	14	12545.2	5.64766E-06	0.5980881	0.002118759	5	0	0	16.73795526
	990	K1L1	2	2	--->	L1M2	4	9	12550.62	0.005887738	0.5980881	2.209779	5	0	0	16.73795526
	991	K1L1	2	2	--->	L1M2	4	10	12549.83	0.01147196	0.5980881	4.305374	5	0	0	16.73795526
	992	K1L1	2	2	--->	L1M2	4	11	12549.42	0.000409542	0.5980881	0.1536939	5	0	0	16.73795526
	993	K1L1	2	2	--->	L1M2	4	12	12548.64	0.00287701	0.5980881	1.079625	5	0	0	16.73795526
	994	K1L1	2	2	--->	L1M2	4	13	12547.06	9.41612E-06	0.5980881	0.003533044	5	0	0	16.73795526
	995	K1L1	2	2	--->	L1M3	0	1	12558.1	0.007885846	0.5980881	2.961471	5	0	0	16.25193375
	996	K1L1	2	2	--->	L1M3	0	2	12555.6	0.000122265	0.5980881	0.04590659	5	0	0	16.25193375
	997	K1L1	2	2	--->	L1M3	0	3	12553.71	0.000983197	0.5980881	0.3691034	5	0	0	16.25193375
	998	K1L1	2	2	--->	L1M3	2	1	12557.98	0.003581944	0.5980881	1.345159	5	0	0	16.25193375
	999	K1L1	2	2	--->	L1M3	2	2	12556.26	0.01076749	0.5980881	4.043056	5	0	0	16.25193375
	1000	K1L1	2	2	--->	L1M3	2	3	12555.8	0.00055917	0.5980881	0.2099534	5	0	0	16.25193375
	1001	K1L1	2	2	--->	L1M3	2	4	12555.4	0.0021829	0.5980881	0.8195953	5	0	0	16.25193375
	1002	K1L1	2	2	--->	L1M3	2	5	12555.1	0.0113357	0.5980881	4.256022	5	0	0	16.25193375
	1003	K1L1	2	2	--->	L1M3	2	6	12553.73	0.002770856	0.5980881	1.040212	5	0	0	16.25193375
	1004	K1L1	2	2	--->	L1M3	2	7	12553.04	0.002374338	0.5980881	0.8913057	5	0	0	16.25193375
	1005	K1L1	2	2	--->	L1M3	2	8	12551.32	0.000339687	0.5980881	0.1274979	5	0	0	16.25193375
	1006	K1L1	2	2	--->	L1M3	4	1	12556.92	0.03229717	0.5980881	12.12782	5	0	0	16.25193375
	1007	K1L1	2	2	--->	L1M3	4	2	12556.79	0.01343152	0.5980881	5.043578	5	0	0	16.25193375
	1008	K1L1	2	2	--->	L1M3	4	3	12556.44	0.001161635	0.5980881	0.4361859	5	0	0	16.25193375
	1009	K1L1	2	2	--->	L1M3	4	4	12556.03	0.000926628	0.5980881	0.3479311	5	0	0	16.25193375
	1010	K1L1	2	2	--->	L1M3	4	5	12555.73	0.002913765	0.5980881	1.094036	5	0	0	16.25193375
	1011	K1L1	2	2	--->	L1M3	4	6	12554.46	0.000241325	0.5980881	0.09060166	5	0	0	16.25193375
	1012	K1L1	2	2	--->	L1M3	4	7	12553.66	0.000192629	0.5980881	0.07231492	5	0	0	16.25193375
	1013	K1L1	2	2	--->	L1M3	4	8	12552.46	0.000145251	0.5980881	0.05452343	5	0	0	16.25193375
	1014	K1L1	2	2	--->	L1M4	0	2	12667.25	4.88762E-13	0.5980881	1.85147E-10	5	0	0	0
	1015	K1L1	2	2	--->	L1M4	0	3	12665.41	4.74216E-13	0.5980881	1.7961E-10	5	0	0	0
	1016	K1L1	2	2	--->	L1M4	0	4	12664.61	1.71965E-11	0.5980881	6.51278E-09	5	0	0	0
	1017	K1L1	2	2	--->	L1M4	0	5	12660.86	2.07245E-13	0.5980881	7.8466E-11	5	0	0	0
	1018	K1L1	2	2	--->	L1M4	2	2	12668.53	1.19753E-05	0.5980881	0.00453677	5	0	0	0
	1019	K1L1	2	2	--->	L1M4	2	3	12668.12	9.84075E-07	0.5980881	0.0003728	5	0	0	0
	1020	K1L1	2	2	--->	L1M4	2	4	12667.99	2.67949E-05	0.5980881	0.01015068	5	0	0	0
	1021	K1L1	2	2	--->	L1M4	2	5	12667.41	7.83614E-07	0.5980881	0.000296842	5	0	0	0
	1022	K1L1	2	2	--->	L1M4	2	6	12666.75	2.43247E-05	0.5980881	0.009213981	5	0	0	0
	1023	K1L1	2	2	--->	L1M4	2	9	12664.82	3.85282E-09	0.5980881	1.45919E-06	5	0	0	0
	1024	K1L1	2	2	--->	L1M4	2	12	12662.86	2.49717E-07	0.5980881	9.45617E-05	5	0	0	0
	1025	K1L1	2	2	--->	L1M4	2	13	12661.42	3.78828E-08	0.5980881	1.43437E-05	5	0	0	0
	1026	K1L1	2	2	--->	L1M4	4	2	12668.41	4.08746E-05	0.5980881	0.01548499	5	0	0	0
	1027	K1L1	2	2	--->	L1M4	4	3	12668.28	3.61734E-05	0.5980881	0.01370383	5	0	0	0
	1028	K1L1	2	2	--->	L1M4	4	4	12667.78	2.65874E-06	0.5980881	0.001007191	5	0	0	0
	1029	K1L1	2	2	--->	L1M4	4	5	12667.67	4.01616E-05	0.5980881	0.01521398	5	0	0	0
	1030	K1L1	2	2	--->	L1M4	4	7	12666.92	2.02795E-05	0.5980881	0.007681789	5	0	0	0
	1031	K1L1	2	2	--->	L1M4	4	9	12666.17	9.82132E-06	0.5980881	0.003720064	5	0	0	0
	1032	K1L1	2	2	--->	L1M4	4	10	12665.62	5.79579E-08	0.5980881	2.1952E-05	5	0	0	0
	1033	K1L1	2	2	--->	L1M4	4	14	12663.18	3.33451E-07	0.5980881	0.000126273	5	0	0	0
	1034	K1L1	2	2	--->	L1M4	4	15	12662.53	8.31265E-08	0.5980881	3.14771E-05	5	0	0	0
	1035	K1L1	2	2	--->	L1M4	4	16	12659.29	2.48977E-08	0.5980881	9.4255E-06	5	0	0	0
	1036	K1L1	2	2	--->	L1M5	0	1	12668.67	1.51119E-11	0.5980881	5.72512E-09	5	0	0	0
	1037	K1L1	2	2	--->	L1M5	2	1	12669.14	3.4103E-05	0.5980881	0.01292037	5	0	0	0
	1038	K1L1	2	2	--->	L1M5	2	7	12666.35	8.90807E-06	0.5980881	0.003374195	5	0	0	0
	1039	K1L1	2	2	--->	L1M5	2	8	12665.64	2.33884E-07	0.5980881	8.85855E-05	5	0	0	0
	1040	K1L1	2	2	--->	L1M5	2	10	12664.53	1.01927E-07	0.5980881	3.86024E-05	5	0	0	0
	1041	K1L1	2	2	--->	L1M5	2	11	12663.27	3.33672E-07	0.5980881	0.000126357	5	0	0	0
	1042	K1L1	2	2	--->	L1M5	4	1	12669.06	0.000010823	0.5980881	0.004100411	5	0	0	0
	1043	K1L1	2	2	--->	L1M5	4	6	12667.17	7.46636E-07	0.5980881	0.000282829	5	0	0	0
	1044	K1L1	2	2	--->	L1M5	4	8	12666.59	1.89224E-05	0.5980881	0.007167548	5	0	0	0
	1045	K1L1	2	2	--->	L1M5	4	11	12664.44	8.95021E-07	0.5980881	0.000338964	5	0	0	0
	1046	K1L1	2	2	--->	L1M5	4	12	12664	1.55036E-08	0.5980881	5.87136E-06	5	0	0	0
	1047	K1L1	2	2	--->	L1M5	4	13	12663.39	3.51453E-09	0.5980881	1.33092E-06	5	0	0	0
	1048	K1L1	2	2	--->	L1N1	0	1	12725.21	4.17081E-09	0.5980881	1.58716E-06	5	0	0	0
	1049	K1L1	2	2	--->	L1N1	0	2	12718.05	5.58574E-10	0.5980881	2.1244E-07	5	0	0	0
	1050	K1L1	2	2	--->	L1N1	0	3	12716.23	4.69645E-09	0.5980881	1.78592E-06	5	0	0	0
	1051	K1L1	2	2	--->	L1N1	2	1	12726.02	4.98354E-09	0.5980881	1.89656E-06	5	0	0	0
	1052	K1L1	2	2	--->	L1N1	2	2	12725.32	5.33795E-09	0.5980881	2.03132E-06	5	0	0	0
	1053	K1L1	2	2	--->	L1N1	2	3	12721.38	2.69303E-09	0.5980881	1.0245E-06	5	0	0	0
	1054	K1L1	2	2	--->	L1N1	2	4	12718.86	3.69967E-09	0.5980881	1.40717E-06	5	0	0	0
	1055	K1L1	2	2	--->	L1N1	2	5	12716.68	1.35027E-08	0.5980881	5.13488E-06	5	0	0	0
	1056	K1L1	2	2	--->	L1N1	2	6	12716.27	2.9073E-08	0.5980881	1.10557E-05	5	0	0	0
	1057	K1L1	2	2	--->	L1N1	4	1	12726.17	9.18256E-09	0.5980881	3.49459E-06	5	0	0	0
	1058	K1L1	2	2	--->	L1N1	4	2	12725.59	2.72435E-08	0.5980881	1.03676E-05	5	0	0	0
	1059	K1L1	2	2	--->	L1N1	4	3	12721.34	2.80188E-10	0.5980881	1.0659E-07	5	0	0	0
	1060	K1L1	2	2	--->	L1N1	4	4	12720.49	4.7478E-10	0.5980881	1.80606E-07	5	0	0	0
	1061	K1L1	2	2	--->	L1N1	4	5	12716.66	2.24817E-08	0.5980881	8.54941E-06	5	0	0	0
	1062	K1L1	2	2	--->	L1N2	0	1	12734.52	0.000534092	0.5980881	0.203392	5	0	0	0
	1063	K1L1	2	2	--->	L1N2	2	1	12738.42	0.000928506	0.5980881	0.3537002	5	0	0	0
	1064	K1L1	2	2	--->	L1N2	2	2	12736.25	0.002338189	0.5980881	0.890546	5	0	0	0
	1065	K1L1	2	2	--->	L1N2	2	3	12734.49	0.000190591	0.5980881	0.07258032	5	0	0	0
	1066	K1L1	2	2	--->	L1N2	2	4	12734.22	0.001634854	0.5980881	0.6225674	5	0	0	0
	1067	K1L1	2	2	--->	L1N2	4	1	12738.8	0.001218785	0.5980881	0.4642915	5	0	0	0
	1068	K1L1	2	2	--->	L1N2	4	2	12736.23	0.000507799	0.5980881	0.193405	5	0	0	0
	1069	K1L1	2	2	--->	L1N2	4	3	12736	0.004901472	0.5980881	1.866787	5	0	0	0
	1070	K1L1	2	2	--->	L1N2	4	4	12734.37	0.000533648	0.5980881	0.2032206	5	0	0	0
	1071	K1L1	2	3	--->	K1L1	4	1	0.93102	2.2427E-16	0.5980881	6.24405E-18	5	2.823493	1.897372	4.720865
	1072	K1L1	2	3	--->	K1L1	4	2	0.4447	1.56451E-16	0.5980881	2.08056E-18	5	2.806377	1.88587	4.692248
	1073	K1L1	2	3	--->	L1L1	0	1	11016.29	4.84704E-07	0.5980881	0.000159679	5	0	0	0
	1074	K1L1	2	3	--->	L1L1	0	2	11012.14	1.98541E-10	0.5980881	6.53818E-08	5	0	0	0
	1075	K1L1	2	3	--->	L1L1	2	1	11016.41	5.7948E-07	0.5980881	0.000190903	5	0	0	0
	1076	K1L1	2	3	--->	L1L1	4	1	11016.88	4.78962E-08	0.5980881	1.57796E-05	5	0	0	0
	1077	K1L1	2	3	--->	L1L1	4	2	11014.82	5.44804E-10	0.5980881	1.79454E-07	5	0	0	0
	1078	K1L1	2	3	--->	L1L2	0	4	11219.31	0.04384273	0.5980881	14.70953	5	0	0	14.6220309
	1079	K1L1	2	3	--->	L1L2	0	5	11215.15	0.000195773	0.5980881	0.06565887	5	0	0	14.6220309
	1080	K1L1	2	3	--->	L1L2	0	6	11187.79	0.007961745	0.5980881	2.663715	5	0	0	14.6220309
	1081	K1L1	2	3	--->	L1L2	2	9	11219.42	0.05337907	0.5980881	17.90922	5	0	0	14.6220309
	1082	K1L1	2	3	--->	L1L2	2	10	11188.14	0.00033129	0.5980881	0.1108413	5	0	0	14.6220309
	1083	K1L1	2	3	--->	L1L2	2	11	11187.9	0.01036008	0.5980881	3.466148	5	0	0	14.6220309
	1084	K1L1	2	3	--->	L1L2	2	12	11187.68	0.01682172	0.5980881	5.627889	5	0	0	14.6220309
	1085	K1L1	2	3	--->	L1L2	2	13	11185.86	1.62001E-05	0.5980881	0.005419027	5	0	0	14.6220309
	1086	K1L1	2	3	--->	L1L2	2	14	11183.54	7.45116E-05	0.5980881	0.02491946	5	0	0	14.6220309
	1087	K1L1	2	3	--->	L1L2	4	9	11219.76	0.004583739	0.5980881	1.537937	5	0	0	14.6220309
	1088	K1L1	2	3	--->	L1L2	4	10	11217.8	4.76027E-05	0.5980881	0.01596888	5	0	0	14.6220309
	1089	K1L1	2	3	--->	L1L2	4	11	11188.21	0.004731022	0.5980881	1.58289	5	0	0	14.6220309
	1090	K1L1	2	3	--->	L1L2	4	12	11187.74	0.006831195	0.5980881	2.285464	5	0	0	14.6220309
