#	Atomic	number	Z=	22	Date:24-03-2020											
																
#	Number	Shelli	2Ji	Eigi	--->	Shellf	2Jf	Eigf	Energy(eV)	BranchingRatio	LevelRadYield	Intensity(eV)	Weight(%)	RadWidth(eV)	AugWidth(eV)	TotWidth(eV)
	3180	L1	5	3	--->	N1	9	1	5.6960100E+02	3.7826120E-10	2.2090310E-04	3.1730220E-12	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	3181	L1	5	3	--->	N1	9	2	5.6730640E+02	1.2348670E-09	2.2090310E-04	1.0316880E-11	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	3182	L1	5	4	--->	L1	1	1	3.8275000E-01	6.1766080E-20	2.7065450E-04	4.2656900E-25	6.7000000E+00	2.1945250E-03	8.1617470E+00	8.1639420E+00
	3183	L1	5	4	--->	L1	3	1	2.4284900E+00	5.2326710E-16	2.7065450E-04	2.2928930E-20	6.7000000E+00	2.1897540E-03	8.0107220E+00	8.0129120E+00
	3184	L1	5	4	--->	L1	3	2	3.6968000E-01	1.3958190E-15	2.7065450E-04	9.3106310E-21	6.7000000E+00	2.1929990E-03	8.0907910E+00	8.0929840E+00
	3185	L1	5	4	--->	L1	3	3	8.2000000E-04	1.8290670E-21	2.7065450E-04	2.7062480E-29	6.7000000E+00	2.1375210E-03	8.1926910E+00	8.1948280E+00
	3186	L1	5	4	--->	L1	5	1	2.4105800E+00	1.0140480E-14	2.7065450E-04	4.4106660E-19	6.7000000E+00	2.1959350E-03	8.0681590E+00	8.0703550E+00
	3187	L1	5	4	--->	L1	5	2	3.5620000E-01	1.8732570E-14	2.7065450E-04	1.2039690E-19	6.7000000E+00	1.9743920E-03	8.1400370E+00	8.1420110E+00
	3188	L1	5	4	--->	L1	5	3	2.7998000E-01	4.5589290E-15	2.7065450E-04	2.3031060E-20	6.7000000E+00	1.9769920E-03	8.0328960E+00	8.0348730E+00
	3189	L1	5	4	--->	L1	7	1	2.3852200E+00	2.5785790E-14	2.7065450E-04	1.1097700E-18	6.7000000E+00	2.1940470E-03	8.0117620E+00	8.0139560E+00
	3190	L1	5	4	--->	L1	7	2	2.8764000E-01	8.1244430E-16	2.7065450E-04	4.2166440E-21	6.7000000E+00	2.1525920E-03	8.1570740E+00	8.1592270E+00
	3191	L1	5	4	--->	L1	9	1	2.3526300E+00	1.3975130E-15	2.7065450E-04	5.9324450E-20	6.7000000E+00	2.1922330E-03	7.8213380E+00	7.8235310E+00
	3192	L1	5	4	--->	L2	1	5	1.0183130E+02	1.8483420E-15	2.7065450E-04	3.3961550E-18	6.7000000E+00	1.1876750E-03	4.3002150E+00	4.3014030E+00
	3193	L1	5	4	--->	L2	1	6	1.0084390E+02	1.3414200E-12	2.7065450E-04	2.4408350E-15	6.7000000E+00	1.8537360E-03	4.3130480E+00	4.3149020E+00
	3194	L1	5	4	--->	L2	1	7	9.7082400E+01	1.6897430E-13	2.7065450E-04	2.9599550E-16	6.7000000E+00	1.5468350E-03	4.3140240E+00	4.3155710E+00
	3195	L1	5	4	--->	L2	3	8	1.0225470E+02	1.8696820E-03	2.7065450E-04	3.4496520E-06	6.7000000E+00	1.4895820E-03	4.2932560E+00	4.2947460E+00
	3196	L1	5	4	--->	L2	3	9	1.0171440E+02	2.4022200E-03	2.7065450E-04	4.4087910E-06	6.7000000E+00	1.2124440E-03	4.2960620E+00	4.2972750E+00
	3197	L1	5	4	--->	L2	3	10	1.0054080E+02	2.3595690E-03	2.7065450E-04	4.2805450E-06	6.7000000E+00	2.5435860E-03	4.3217680E+00	4.3243120E+00
	3198	L1	5	4	--->	L2	3	11	9.9855730E+01	2.1811260E-03	2.7065450E-04	3.9298680E-06	6.7000000E+00	2.4963790E-03	4.3269170E+00	4.3294130E+00
	3199	L1	5	4	--->	L2	5	8	1.0344460E+02	4.4371480E-07	2.7065450E-04	8.2820160E-10	6.7000000E+00	1.7567470E-03	4.3226800E+00	4.3244370E+00
	3200	L1	5	4	--->	L2	5	9	1.0269780E+02	1.3695740E-03	2.7065450E-04	2.5378790E-06	6.7000000E+00	1.6385670E-03	4.3284760E+00	4.3301140E+00
	3201	L1	5	4	--->	L2	5	10	1.0177690E+02	5.5537260E-03	2.7065450E-04	1.0199000E-05	6.7000000E+00	1.2802880E-03	4.3014420E+00	4.3027230E+00
	3202	L1	5	4	--->	L2	5	11	1.0087720E+02	2.4468060E-03	2.7065450E-04	4.4536540E-06	6.7000000E+00	2.2837690E-03	4.3206230E+00	4.3229070E+00
	3203	L1	5	4	--->	L2	7	7	1.0397250E+02	1.5920280E-05	2.7065450E-04	2.9867100E-08	6.7000000E+00	1.1803140E-03	4.3054220E+00	4.3066030E+00
	3204	L1	5	4	--->	L2	7	8	1.0312140E+02	4.6023760E-05	2.7065450E-04	8.5635710E-08	6.7000000E+00	1.4661600E-03	4.3077330E+00	4.3091990E+00
	3205	L1	5	4	--->	L2	7	9	1.0013660E+02	3.0635140E-05	2.7065450E-04	5.5352430E-08	6.7000000E+00	1.9051970E-03	4.3429100E+00	4.3448150E+00
	3206	L1	5	4	--->	L2	9	4	1.0372160E+02	2.0509870E-15	2.7065450E-04	3.8384520E-18	6.7000000E+00	1.1781320E-03	4.3050690E+00	4.3062470E+00
	3207	L1	5	4	--->	L2	9	5	1.0115680E+02	5.5568930E-17	2.7065450E-04	1.0142640E-19	6.7000000E+00	1.1792650E-03	4.3049410E+00	4.3061200E+00
	3208	L1	5	4	--->	L3	1	1	1.1063320E+02	7.7930180E-15	2.7065450E-04	1.5556630E-17	6.7000000E+00	1.1773300E-03	4.2957810E+00	4.2969590E+00
	3209	L1	5	4	--->	L3	1	2	1.0791330E+02	3.5166000E-11	2.7065450E-04	6.8473440E-14	6.7000000E+00	1.1725420E-03	4.2945030E+00	4.2956760E+00
	3210	L1	5	4	--->	L3	1	3	1.0729770E+02	1.3475870E-11	2.7065450E-04	2.6089830E-14	6.7000000E+00	1.1940280E-03	4.2933050E+00	4.2944990E+00
	3211	L1	5	4	--->	L3	1	4	1.0506690E+02	8.0291170E-12	2.7065450E-04	1.5221520E-14	6.7000000E+00	2.1191660E-03	4.3093840E+00	4.3115030E+00
	3212	L1	5	4	--->	L3	3	1	1.1053860E+02	5.4848600E-06	2.7065450E-04	1.0939650E-08	6.7000000E+00	1.1789690E-03	4.2964050E+00	4.2975840E+00
	3213	L1	5	4	--->	L3	3	2	1.0873750E+02	2.9813680E-04	2.7065450E-04	5.8495020E-07	6.7000000E+00	1.2934650E-03	4.2949550E+00	4.2962490E+00
	3214	L1	5	4	--->	L3	3	3	1.0810250E+02	3.1845640E-04	2.7065450E-04	6.2116880E-07	6.7000000E+00	1.2581260E-03	4.2967600E+00	4.2980180E+00
	3215	L1	5	4	--->	L3	3	4	1.0746370E+02	1.3976750E-03	2.7065450E-04	2.7101410E-06	6.7000000E+00	1.2806910E-03	4.2941700E+00	4.2954510E+00
	3216	L1	5	4	--->	L3	3	5	1.0640980E+02	3.2487470E-04	2.7065450E-04	6.2376590E-07	6.7000000E+00	1.4903090E-03	4.2972860E+00	4.2987760E+00
	3217	L1	5	4	--->	L3	3	6	1.0549760E+02	8.7410680E-07	2.7065450E-04	1.6639140E-09	6.7000000E+00	1.6395160E-03	4.2970920E+00	4.2987320E+00
	3218	L1	5	4	--->	L3	3	7	1.0328280E+02	2.5960400E-03	2.7065450E-04	4.8379740E-06	6.7000000E+00	1.4544230E-03	4.2997600E+00	4.3012150E+00
	3219	L1	5	4	--->	L3	5	1	1.1039030E+02	3.9223700E-05	2.7065450E-04	7.8127470E-08	6.7000000E+00	1.1796630E-03	4.2978370E+00	4.2990170E+00
	3220	L1	5	4	--->	L3	5	2	1.0928690E+02	4.4058980E-04	2.7065450E-04	8.6881360E-07	6.7000000E+00	1.1920610E-03	4.2948660E+00	4.2960580E+00
	3221	L1	5	4	--->	L3	5	3	1.0871160E+02	2.4340520E-03	2.7065450E-04	4.7745190E-06	6.7000000E+00	1.2189720E-03	4.2982360E+00	4.2994550E+00
	3222	L1	5	4	--->	L3	5	4	1.0859540E+02	6.0300260E-03	2.7065450E-04	1.1815570E-05	6.7000000E+00	1.2074830E-03	4.2985240E+00	4.2997310E+00
	3223	L1	5	4	--->	L3	5	5	1.0754810E+02	1.4154170E-03	2.7065450E-04	2.7467010E-06	6.7000000E+00	1.3315750E-03	4.3037220E+00	4.3050540E+00
	3224	L1	5	4	--->	L3	5	6	1.0650110E+02	1.4011720E-04	2.7065450E-04	2.6925860E-07	6.7000000E+00	1.6488940E-03	4.3197240E+00	4.3213730E+00
	3225	L1	5	4	--->	L3	5	7	1.0581100E+02	1.7824700E-03	2.7065450E-04	3.4031190E-06	6.7000000E+00	2.0497090E-03	4.3162300E+00	4.3182800E+00
	3226	L1	5	4	--->	L3	7	1	1.1010470E+02	1.6403850E-05	2.7065450E-04	3.2589360E-08	6.7000000E+00	1.1849140E-03	4.2982970E+00	4.2994820E+00
	3227	L1	5	4	--->	L3	7	2	1.0950850E+02	7.0546610E-06	2.7065450E-04	1.3939530E-08	6.7000000E+00	1.1930520E-03	4.2972120E+00	4.2984050E+00
	3228	L1	5	4	--->	L3	7	3	1.0899830E+02	3.9426750E-04	2.7065450E-04	7.7541580E-07	6.7000000E+00	1.2038700E-03	4.2949030E+00	4.2961070E+00
	3229	L1	5	4	--->	L3	7	4	1.0780420E+02	2.8269540E-02	2.7065450E-04	5.4989340E-05	6.7000000E+00	1.2765270E-03	4.3137810E+00	4.3150570E+00
	3230	L1	5	4	--->	L3	7	5	1.0737880E+02	5.9492450E-04	2.7065450E-04	1.1526690E-06	6.7000000E+00	1.1916180E-03	4.2934860E+00	4.2946780E+00
	3231	L1	5	4	--->	L3	7	6	1.0582170E+02	1.1464560E-03	2.7065450E-04	2.1890540E-06	6.7000000E+00	1.5007300E-03	4.3092010E+00	4.3107020E+00
	3232	L1	5	4	--->	L3	9	1	1.0984000E+02	5.4263890E-13	2.7065450E-04	1.0754640E-15	6.7000000E+00	1.1749350E-03	4.2995010E+00	4.3006760E+00
	3233	L1	5	4	--->	L3	9	2	1.0922130E+02	2.9737990E-14	2.7065450E-04	5.8606140E-17	6.7000000E+00	1.1751280E-03	4.2955310E+00	4.2967060E+00
	3234	L1	5	4	--->	L3	9	3	1.0621080E+02	1.9769600E-16	2.7065450E-04	3.7887030E-19	6.7000000E+00	1.1746960E-03	4.2931660E+00	4.2943410E+00
	3235	L1	5	4	--->	M1	1	1	5.0070000E+02	5.7204380E-09	2.7065450E-04	5.1681010E-11	6.7000000E+00	1.1199060E-03	6.1980940E+00	6.1992140E+00
	3236	L1	5	4	--->	M1	1	2	4.9496520E+02	2.1247330E-08	2.7065450E-04	1.8975940E-10	6.7000000E+00	1.1190120E-03	5.5562710E+00	5.5573900E+00
	3237	L1	5	4	--->	M1	1	3	4.9480240E+02	1.1052000E-06	2.7065450E-04	9.8672680E-09	6.7000000E+00	1.1191010E-03	6.2726820E+00	6.2738010E+00
	3238	L1	5	4	--->	M1	3	1	5.0260520E+02	6.6447950E-11	2.7065450E-04	6.0260490E-13	6.7000000E+00	1.1195050E-03	5.8542780E+00	5.8553970E+00
	3239	L1	5	4	--->	M1	3	2	5.0069110E+02	6.9225100E-09	2.7065450E-04	6.2539950E-11	6.7000000E+00	1.1198700E-03	6.3677600E+00	6.3688800E+00
	3240	L1	5	4	--->	M1	3	3	4.9905990E+02	5.4821410E-08	2.7065450E-04	4.9365890E-10	6.7000000E+00	1.1195130E-03	5.9562490E+00	5.9573690E+00
	3241	L1	5	4	--->	M1	3	4	4.9494120E+02	1.4088780E-09	2.7065450E-04	1.2582040E-11	6.7000000E+00	1.1187410E-03	5.4908720E+00	5.4919910E+00
	3242	L1	5	4	--->	M1	5	1	5.0259050E+02	9.2648220E-10	2.7065450E-04	8.4018600E-12	6.7000000E+00	1.1196150E-03	6.1616960E+00	6.1628160E+00
	3243	L1	5	4	--->	M1	5	2	5.0067980E+02	8.1113900E-09	2.7065450E-04	7.3278990E-11	6.7000000E+00	1.1198990E-03	6.2564620E+00	6.2575820E+00
	3244	L1	5	4	--->	M1	5	3	4.9905730E+02	4.3143740E-07	2.7065450E-04	3.8850120E-09	6.7000000E+00	1.1201330E-03	6.0253420E+00	6.0264620E+00
	3245	L1	5	4	--->	M1	5	4	4.9676840E+02	1.9017410E-09	2.7065450E-04	1.7046280E-11	6.7000000E+00	1.1183180E-03	5.3343760E+00	5.3354950E+00
	3246	L1	5	4	--->	M1	7	1	5.0257020E+02	5.3761270E-09	2.7065450E-04	4.8751770E-11	6.7000000E+00	1.1195800E-03	6.1358220E+00	6.1369410E+00
	3247	L1	5	4	--->	M1	7	2	4.9822350E+02	5.9244790E-08	2.7065450E-04	5.3259670E-10	6.7000000E+00	1.1194590E-03	5.9070380E+00	5.9081580E+00
	3248	L1	5	4	--->	M1	7	3	4.9672540E+02	8.4132350E-10	2.7065450E-04	7.5405590E-12	6.7000000E+00	1.1194590E-03	5.3514880E+00	5.3526080E+00
	3249	L1	5	4	--->	M1	9	1	5.0254460E+02	1.4470210E-08	2.7065450E-04	1.3121200E-10	6.7000000E+00	1.1195550E-03	5.8847750E+00	5.8858950E+00
	3250	L1	5	4	--->	M1	9	2	4.9821690E+02	7.4571610E-07	2.7065450E-04	6.7037230E-09	6.7000000E+00	1.1193600E-03	5.8572920E+00	5.8584110E+00
	3251	L1	5	4	--->	M2	1	2	5.3284010E+02	4.1746550E-12	2.7065450E-04	4.0136690E-14	6.7000000E+00	1.1011540E-03	4.0780880E+00	4.0791900E+00
	3252	L1	5	4	--->	M2	1	4	5.2885550E+02	1.8869330E-13	2.7065450E-04	1.8006020E-15	6.7000000E+00	1.1016400E-03	4.0705400E+00	4.0716420E+00
	3253	L1	5	4	--->	M2	1	6	5.2454030E+02	3.0287910E-09	2.7065450E-04	2.8666340E-11	6.7000000E+00	1.1015780E-03	4.0720050E+00	4.0731070E+00
	3254	L1	5	4	--->	M2	3	4	5.3158750E+02	1.3721730E-03	2.7065450E-04	1.3161570E-05	6.7000000E+00	1.1008330E-03	4.0782510E+00	4.0793520E+00
	3255	L1	5	4	--->	M2	3	5	5.3067860E+02	1.3849750E-01	2.7065450E-04	1.3261650E-03	6.7000000E+00	1.1011590E-03	4.0907380E+00	4.0918390E+00
	3256	L1	5	4	--->	M2	3	6	5.2892980E+02	1.3630780E-05	2.7065450E-04	1.3008960E-07	6.7000000E+00	1.1018030E-03	4.0708050E+00	4.0719070E+00
	3257	L1	5	4	--->	M2	5	3	5.3291850E+02	2.1912040E-06	2.7065450E-04	2.1070150E-08	6.7000000E+00	1.1010950E-03	4.0765090E+00	4.0776100E+00
	3258	L1	5	4	--->	M2	5	7	5.2948670E+02	3.3922750E-02	2.7065450E-04	3.2409340E-04	6.7000000E+00	1.1018350E-03	4.2070530E+00	4.2081550E+00
	3259	L1	5	4	--->	M2	7	2	5.3303600E+02	5.6924330E-06	2.7065450E-04	5.4749300E-08	6.7000000E+00	1.1010910E-03	4.0772840E+00	4.0783850E+00
	3260	L1	5	4	--->	M2	7	9	5.2067830E+02	2.3103550E-04	2.7065450E-04	2.1705630E-06	6.7000000E+00	1.1727910E-03	6.0752110E+00	6.0763840E+00
	3261	L1	5	4	--->	M2	9	3	5.2995900E+02	1.9222790E-12	2.7065450E-04	1.8381580E-14	6.7000000E+00	1.1011960E-03	4.0800020E+00	4.0811030E+00
	3262	L1	5	4	--->	M2	9	4	5.2971050E+02	2.8860660E-11	2.7065450E-04	2.7584740E-13	6.7000000E+00	1.1014430E-03	4.0775070E+00	4.0786080E+00
	3263	L1	5	4	--->	M3	1	1	5.3517620E+02	3.3111040E-11	2.7065450E-04	3.1973760E-13	6.7000000E+00	1.1007520E-03	4.0777670E+00	4.0788680E+00
	3264	L1	5	4	--->	M3	1	3	5.3089570E+02	1.4188960E-08	2.7065450E-04	1.3592010E-10	6.7000000E+00	1.1009230E-03	4.0870980E+00	4.0881990E+00
	3265	L1	5	4	--->	M3	1	5	5.2691860E+02	6.3239680E-11	2.7065450E-04	6.0125310E-13	6.7000000E+00	1.1017470E-03	4.0659100E+00	4.0670110E+00
	3266	L1	5	4	--->	M3	1	7	5.1745210E+02	1.7599500E-09	2.7065450E-04	1.6432160E-11	6.7000000E+00	1.2219050E-03	4.7434350E+00	4.7446570E+00
	3267	L1	5	4	--->	M3	3	1	5.3514260E+02	3.1645050E-05	2.7065450E-04	3.0556200E-07	6.7000000E+00	1.1007790E-03	4.0783190E+00	4.0794200E+00
	3268	L1	5	4	--->	M3	3	2	5.3294170E+02	2.8867780E-04	2.7065450E-04	2.7759860E-06	6.7000000E+00	1.1009140E-03	4.0793990E+00	4.0805000E+00
	3269	L1	5	4	--->	M3	3	3	5.3196090E+02	8.8867520E-04	2.7065450E-04	8.5299560E-06	6.7000000E+00	1.1012230E-03	4.0743080E+00	4.0754100E+00
	3270	L1	5	4	--->	M3	3	7	5.2738230E+02	4.8467810E-04	2.7065450E-04	4.6121450E-06	6.7000000E+00	1.1017170E-03	4.0730010E+00	4.0741030E+00
	3271	L1	5	4	--->	M3	3	8	5.2692050E+02	2.2304660E-03	2.7065450E-04	2.1206300E-05	6.7000000E+00	1.1021400E-03	4.0659940E+00	4.0670960E+00
	3272	L1	5	4	--->	M3	3	9	5.2499820E+02	3.6583140E-02	2.7065450E-04	3.4654760E-04	6.7000000E+00	1.1017420E-03	4.0721590E+00	4.0732610E+00
	3273	L1	5	4	--->	M3	3	10	5.1701840E+02	2.2076520E-02	2.7065450E-04	2.0594950E-04	6.7000000E+00	1.2230740E-03	4.7242050E+00	4.7254280E+00
	3274	L1	5	4	--->	M3	5	1	5.3508770E+02	4.1343870E-04	2.7065450E-04	3.9917210E-06	6.7000000E+00	1.1008020E-03	4.0795000E+00	4.0806010E+00
	3275	L1	5	4	--->	M3	5	2	5.3310130E+02	1.9452370E-03	2.7065450E-04	1.8711400E-05	6.7000000E+00	1.1009850E-03	4.0799370E+00	4.0810380E+00
	3276	L1	5	4	--->	M3	5	4	5.3194370E+02	4.5914300E-02	2.7065450E-04	4.4069460E-04	6.7000000E+00	1.1012300E-03	4.0761750E+00	4.0772770E+00
	3277	L1	5	4	--->	M3	5	5	5.3170920E+02	1.5860220E-01	2.7065450E-04	1.5216240E-03	6.7000000E+00	1.1010980E-03	4.0773840E+00	4.0784850E+00
	3278	L1	5	4	--->	M3	5	6	5.3160540E+02	1.0698540E-02	2.7065450E-04	1.0262150E-04	6.7000000E+00	1.1015110E-03	4.1659410E+00	4.1670420E+00
	3279	L1	5	4	--->	M3	5	8	5.2903000E+02	6.7038350E-04	2.7065450E-04	6.3992290E-06	6.7000000E+00	1.1018690E-03	4.0707880E+00	4.0718900E+00
	3280	L1	5	4	--->	M3	5	9	5.2721860E+02	1.5580770E-02	2.7065450E-04	1.4821890E-04	6.7000000E+00	1.1016950E-03	4.0729760E+00	4.0740780E+00
	3281	L1	5	4	--->	M3	5	10	5.2102180E+02	7.3418960E-04	2.7065450E-04	6.9022100E-06	6.7000000E+00	1.1710780E-03	5.9686850E+00	5.9698560E+00
	3282	L1	5	4	--->	M3	5	11	5.1575940E+02	4.3022490E-02	2.7065450E-04	4.0037480E-04	6.7000000E+00	1.2631260E-03	4.8984550E+00	4.8997180E+00
	3283	L1	5	4	--->	M3	7	1	5.3500930E+02	1.0615430E-03	2.7065450E-04	1.0247620E-05	6.7000000E+00	1.1007380E-03	4.0799110E+00	4.0810120E+00
	3284	L1	5	4	--->	M3	7	3	5.3190920E+02	4.0119780E-05	2.7065450E-04	3.8505270E-07	6.7000000E+00	1.1012660E-03	4.0740300E+00	4.0751320E+00
	3285	L1	5	4	--->	M3	7	4	5.3141490E+02	1.0951950E-02	2.7065450E-04	1.0501450E-04	6.7000000E+00	1.1014810E-03	4.1689500E+00	4.1700520E+00
	3286	L1	5	4	--->	M3	7	5	5.3000790E+02	3.1299910E-01	2.7065450E-04	2.9932950E-03	6.7000000E+00	1.1021250E-03	4.1854560E+00	4.1865580E+00
	3287	L1	5	4	--->	M3	7	6	5.2989860E+02	8.7792110E-02	2.7065450E-04	8.3940660E-04	6.7000000E+00	1.1015670E-03	4.0916700E+00	4.0927720E+00
	3288	L1	5	4	--->	M3	7	7	5.2913450E+02	6.4879140E-03	2.7065450E-04	6.1943440E-05	6.7000000E+00	1.1016030E-03	4.0705490E+00	4.0716510E+00
	3289	L1	5	4	--->	M3	7	8	5.2669890E+02	2.2319510E-04	2.7065450E-04	2.1211490E-06	6.7000000E+00	1.1018720E-03	4.0705190E+00	4.0716210E+00
	3290	L1	5	4	--->	M3	9	1	5.3316520E+02	1.3701070E-10	2.7065450E-04	1.3180760E-12	6.7000000E+00	1.1010900E-03	4.0770560E+00	4.0781570E+00
	3291	L1	5	4	--->	M3	9	2	5.3196150E+02	1.2747630E-12	2.7065450E-04	1.2235840E-14	6.7000000E+00	1.1012780E-03	4.0727210E+00	4.0738220E+00
	3292	L1	5	4	--->	M3	9	5	5.2675090E+02	3.6676250E-12	2.7065450E-04	3.4858950E-14	6.7000000E+00	1.1018150E-03	4.0691500E+00	4.0702520E+00
	3293	L1	5	4	--->	M4	3	1	5.6616580E+02	2.9204060E-05	2.7065450E-04	2.9833960E-07	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	3294	L1	5	4	--->	M4	5	1	5.6612520E+02	2.7395680E-04	2.7065450E-04	2.7984570E-06	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	3295	L1	5	4	--->	N1	1	1	5.6832740E+02	7.2522590E-10	2.7065450E-04	7.4369690E-12	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	3296	L1	5	4	--->	N1	1	2	5.6753060E+02	4.7094080E-10	2.7065450E-04	4.8225830E-12	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	3297	L1	5	4	--->	N1	1	3	5.6472550E+02	1.4140640E-07	2.7065450E-04	1.4408890E-09	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	3298	L1	5	4	--->	N1	3	1	5.6992430E+02	7.1686690E-12	2.7065450E-04	7.3719060E-14	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	3299	L1	5	4	--->	N1	3	2	5.6832420E+02	6.7000620E-12	2.7065450E-04	6.8706700E-14	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	3300	L1	5	4	--->	N1	3	3	5.6830760E+02	7.0357390E-09	2.7065450E-04	7.2146830E-11	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	3301	L1	5	4	--->	N1	3	4	5.6751900E+02	2.2971760E-10	2.7065450E-04	2.3523330E-12	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	3302	L1	5	4	--->	N1	5	1	5.6991380E+02	1.0869800E-10	2.7065450E-04	1.1177760E-12	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	3303	L1	5	4	--->	N1	5	2	5.6917640E+02	3.4729850E-10	2.7065450E-04	3.5667600E-12	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	3304	L1	5	4	--->	N1	5	3	5.6833020E+02	1.4393680E-08	2.7065450E-04	1.4760350E-10	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	3305	L1	5	4	--->	N1	5	4	5.6829240E+02	2.8937240E-08	2.7065450E-04	2.9672420E-10	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	3306	L1	5	4	--->	N1	7	1	5.6989930E+02	6.9018520E-10	2.7065450E-04	7.0972130E-12	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	3307	L1	5	4	--->	N1	7	2	5.6914580E+02	2.2277720E-11	2.7065450E-04	2.2878010E-13	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	3308	L1	5	4	--->	N1	7	3	5.6758640E+02	7.7610430E-09	2.7065450E-04	7.9483350E-11	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	3309	L1	5	4	--->	N1	9	1	5.6988100E+02	1.8401860E-09	2.7065450E-04	1.8922130E-11	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	3310	L1	5	4	--->	N1	9	2	5.6758640E+02	9.6513350E-08	2.7065450E-04	9.8842450E-10	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	3311	L1	7	1	--->	L1	3	1	4.3270000E-02	1.3364030E-24	2.7698810E-04	1.4237480E-30	8.9000000E+00	2.1852960E-03	7.9017620E+00	7.9039470E+00
	3312	L1	7	1	--->	L1	5	1	2.5360000E-02	2.2251930E-16	2.7698810E-04	1.3893940E-22	8.9000000E+00	2.1914770E-03	7.9591980E+00	7.9613900E+00
	3313	L1	7	1	--->	L2	3	8	9.9869510E+01	1.5308500E-12	2.7698810E-04	3.7642120E-15	8.9000000E+00	1.4851240E-03	4.1842960E+00	4.1857810E+00
	3314	L1	7	1	--->	L2	3	9	9.9329210E+01	9.6667720E-14	2.7698810E-04	2.3641070E-16	8.9000000E+00	1.2079850E-03	4.1871010E+00	4.1883090E+00
	3315	L1	7	1	--->	L2	3	10	9.8155570E+01	1.2646600E-12	2.7698810E-04	3.0563090E-15	8.9000000E+00	2.5391280E-03	4.2128080E+00	4.2153470E+00
	3316	L1	7	1	--->	L2	3	11	9.7470510E+01	2.9928720E-13	2.7698810E-04	7.1824060E-16	8.9000000E+00	2.4919210E-03	4.2179560E+00	4.2204480E+00
	3317	L1	7	1	--->	L2	5	8	1.0105940E+02	1.1798520E-03	2.7698810E-04	2.9357080E-06	8.9000000E+00	1.7522890E-03	4.2137200E+00	4.2154720E+00
	3318	L1	7	1	--->	L2	5	9	1.0031260E+02	1.5307120E-03	2.7698810E-04	3.7805710E-06	8.9000000E+00	1.6341080E-03	4.2195150E+00	4.2211490E+00
	3319	L1	7	1	--->	L2	5	10	9.9391690E+01	5.1377960E-05	2.7698810E-04	1.2572900E-07	8.9000000E+00	1.2758300E-03	4.1924820E+00	4.1937580E+00
	3320	L1	7	1	--->	L2	5	11	9.8491960E+01	9.9071400E-04	2.7698810E-04	2.4024680E-06	8.9000000E+00	2.2793100E-03	4.2116630E+00	4.2139420E+00
	3321	L1	7	1	--->	L2	7	7	1.0158720E+02	6.8630440E-03	2.7698810E-04	1.7165820E-05	8.9000000E+00	1.1758550E-03	4.1964620E+00	4.1976380E+00
	3322	L1	7	1	--->	L2	7	8	1.0073620E+02	2.7843030E-04	2.7698810E-04	6.9057440E-07	8.9000000E+00	1.4617010E-03	4.1987720E+00	4.2002340E+00
	3323	L1	7	1	--->	L2	7	9	9.7751350E+01	2.0740460E-05	2.7698810E-04	4.9917140E-08	8.9000000E+00	1.9007380E-03	4.2339500E+00	4.2358500E+00
	3324	L1	7	1	--->	L2	9	4	1.0133630E+02	2.4619050E-03	2.7698810E-04	6.1424990E-06	8.9000000E+00	1.1736740E-03	4.1961090E+00	4.1972820E+00
	3325	L1	7	1	--->	L2	9	5	9.8771560E+01	2.5480900E-06	2.7698810E-04	6.1966250E-09	8.9000000E+00	1.1748060E-03	4.1959800E+00	4.1971550E+00
	3326	L1	7	1	--->	L3	3	1	1.0815340E+02	2.1579520E-11	2.7698810E-04	5.7463280E-14	8.9000000E+00	1.1745100E-03	4.1874450E+00	4.1886190E+00
	3327	L1	7	1	--->	L3	3	2	1.0635230E+02	2.4642560E-11	2.7698810E-04	6.4526940E-14	8.9000000E+00	1.2890070E-03	4.1859950E+00	4.1872840E+00
	3328	L1	7	1	--->	L3	3	3	1.0571720E+02	1.2092030E-12	2.7698810E-04	3.1474130E-15	8.9000000E+00	1.2536680E-03	4.1878000E+00	4.1890530E+00
