Transition register 	 Shell IS 	 IS Configuration 	 IS 2JJ 	 IS eigenvalue 	 IS higher configuration 	 IS percentage 	 Shell FS 	FS Configuration 	 FS 2JJ 	 FS eigenvalue 	 FS higher configuration 	 FS percentage 	 transition energy [eV] 	 intensity 	 intensity [eV] 	 width [eV] 
4594 	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1        	 0 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 4 	 2 	   	  	 0 	 0 	 0 	 0.735664
4595 	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1        	 0 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 4 	 1 	   	  	 0 	 0 	 0 	 0.735664
4596 	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1        	 0 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 6 	 1 	   	  	 0 	 0 	 0 	 0.735664
4597 	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1        	 0 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 8 	 1 	   	  	 0 	 0 	 0 	 0.735664
4598 	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1        	 0 	 1 	  	  	 3d_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1         	 4 	 2 	   	  	 950.958 	 1.37746e-10 	 1.30991e-07 	 0.735664
4599 	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1        	 0 	 1 	  	  	 3d_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1         	 2 	 1 	   	  	 951.315 	 0.000712378 	 0.677696 	 0.735664
4600 	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1        	 0 	 1 	  	  	 3d_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1         	 4 	 1 	   	  	 951.444 	 7.82297e-11 	 7.44312e-08 	 0.735664
4601 	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1        	 0 	 1 	  	  	 3d_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1         	 6 	 1 	   	  	 951.563 	 1.44828e-10 	 1.37813e-07 	 0.735664
4602 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	   	  	 0.339906 	 1.07656e-23 	 3.65929e-24 	 2.00518
4603 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	   	  	 1.15822 	 9.10444e-17 	 1.05449e-16 	 1.68672
4604 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	   	  	 1.52739 	 3.34306e-16 	 5.10616e-16 	 1.80219
4605 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 4 	 2 	   	  	 2.09563 	 2.29989e-16 	 4.81972e-16 	 1.85259
4606 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 1 	   	  	 3.05205 	 4.44635e-20 	 1.35705e-19 	 1.70378
4607 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 4 	 1 	   	  	 4.03737 	 1.9905e-15 	 8.03638e-15 	 1.51498
4608 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 8 	 1 	   	  	 4.16226 	 1.54368e-29 	 6.4252e-29 	 1.28835
4609 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1        	 2 	 1 	   	  	 10.6133 	 7.15815e-15 	 7.59716e-14 	 1.65381
4610 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1        	 4 	 1 	   	  	 10.6961 	 1.14537e-16 	 1.2251e-15 	 1.66482
4611 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3s_3s 	 (1s)2 (2s)2 (2p)6 (3p)6 (3d)10 (4s)2              	 0 	 1 	   	  	 0 	 0 	 0 	 4.7381
4612 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)2        	 2 	 2 	   	  	 723.127 	 3.79789e-11 	 2.74636e-08 	 17.9889
4613 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)2        	 0 	 1 	   	  	 736.555 	 4.16496e-20 	 3.06772e-17 	 10.8215
4614 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)2        	 2 	 1 	   	  	 737.492 	 3.21565e-11 	 2.37152e-08 	 10.58
4615 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)2        	 4 	 1 	   	  	 739.111 	 1.32051e-12 	 9.76003e-10 	 10.0915
4616 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 0 	 2 	   	  	 771.909 	 4.37132e-08 	 3.37426e-05 	 6.55286
4617 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 4 	 2 	   	  	 778.302 	 3.35155e-09 	 2.60852e-06 	 5.57988
4618 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 0 	 1 	   	  	 781.556 	 7.69855e-08 	 6.01685e-05 	 6.01541
4619 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 2 	 1 	   	  	 781.751 	 3.13358e-09 	 2.44968e-06 	 6.03438
4620 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 4 	 1 	   	  	 783.793 	 4.52623e-09 	 3.54763e-06 	 5.83059
4621 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)2         	 4 	 2 	   	  	 805.967 	 1.21544e-05 	 0.00979605 	 4.11913
4622 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)2         	 2 	 1 	   	  	 811.366 	 1.02401e-06 	 0.000830847 	 4.2006
4623 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)2         	 4 	 1 	   	  	 811.48 	 8.48257e-06 	 0.00688344 	 4.21951
4624 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)2         	 6 	 1 	   	  	 811.641 	 9.33292e-12 	 7.57498e-09 	 4.23162
4625 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 6 	 3 	   	  	 848.877 	 2.74623e-08 	 2.33121e-05 	 6.94987
4626 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 2 	 3 	   	  	 849.964 	 5.38739e-10 	 4.57909e-07 	 4.86315
4627 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 4 	 4 	   	  	 856.558 	 1.62163e-09 	 1.38902e-06 	 4.55545
4628 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 2 	 2 	   	  	 856.934 	 1.03744e-11 	 8.89018e-09 	 4.86978
4629 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 6 	 2 	   	  	 857.869 	 1.99374e-09 	 1.71037e-06 	 4.92596
4630 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 4 	 3 	   	  	 858.527 	 2.06604e-09 	 1.77375e-06 	 3.89452
4631 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 2 	 1 	   	  	 858.959 	 8.57626e-10 	 7.36666e-07 	 3.56077
4632 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 0 	 1 	   	  	 859.043 	 4.45047e-13 	 3.82315e-10 	 3.41687
4633 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 4 	 2 	   	  	 861.958 	 5.4268e-09 	 4.67767e-06 	 2.34306
4634 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 6 	 1 	   	  	 863.649 	 1.41369e-08 	 1.22093e-05 	 2.06269
4635 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 4 	 1 	   	  	 863.725 	 3.59635e-09 	 3.10626e-06 	 2.38947
4636 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 8 	 1 	   	  	 864.781 	 2.47209e-14 	 2.13782e-11 	 1.98964
4637 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 0 	 2 	   	  	 928.522 	 7.65072e-05 	 0.0710386 	 0.934393
4638 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 8 	 2 	   	  	 933.697 	 6.53346e-11 	 6.10027e-08 	 0.934393
4639 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 0 	 1 	   	  	 934.385 	 5.95604e-05 	 0.0556523 	 0.934393
4640 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 2 	 1 	   	  	 934.427 	 1.57635e-06 	 0.00147298 	 0.934393
4641 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 4 	 3 	   	  	 934.492 	 3.84022e-08 	 3.58865e-05 	 0.934393
4642 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 4 	 2 	   	  	 934.998 	 0.000145281 	 0.135837 	 0.934393
4643 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 4 	 1 	   	  	 937.015 	 0.000121931 	 0.114251 	 0.934393
4644 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 6 	 1 	   	  	 937.161 	 1.92651e-11 	 1.80545e-08 	 0.934393
4645 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 8 	 1 	   	  	 937.38 	 7.93213e-12 	 7.43542e-09 	 0.934393
4646 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3d_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1         	 4 	 2 	   	  	 941.587 	 2.57022e-07 	 0.000242009 	 0.934393
4647 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3d_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1         	 2 	 1 	   	  	 941.944 	 4.39601e-08 	 4.1408e-05 	 0.934393
4648 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3d_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1         	 4 	 1 	   	  	 942.072 	 5.19258e-07 	 0.000489178 	 0.934393
4649 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	  	  	 3d_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1         	 6 	 1 	   	  	 942.192 	 4.68867e-13 	 4.41763e-10 	 0.934393
4650 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	   	  	 0.818317 	 4.0805e-35 	 3.33914e-35 	 1.82312
4651 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	   	  	 1.18748 	 7.46039e-23 	 8.85906e-23 	 1.93858
4652 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 4 	 2 	   	  	 1.75572 	 1.97872e-16 	 3.47408e-16 	 1.98898
4653 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 1 	   	  	 2.71214 	 2.20649e-15 	 5.98431e-15 	 1.84018
4654 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 4 	 1 	   	  	 3.69747 	 5.06707e-16 	 1.87353e-15 	 1.65138
4655 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 8 	 1 	   	  	 3.82235 	 1.24611e-14 	 4.76307e-14 	 1.42474
4656 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1        	 2 	 1 	   	  	 10.2734 	 1.1764e-14 	 1.20856e-13 	 1.79021
4657 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1        	 4 	 1 	   	  	 10.3562 	 2.59222e-16 	 2.68455e-15 	 1.80121
4658 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3s_3s 	 (1s)2 (2s)2 (2p)6 (3p)6 (3d)10 (4s)2              	 0 	 1 	   	  	 0 	 0 	 0 	 4.8745
4659 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)2        	 2 	 2 	   	  	 722.787 	 1.23449e-10 	 8.92273e-08 	 18.1253
4660 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)2        	 0 	 1 	   	  	 736.216 	 2.8099e-18 	 2.06869e-15 	 10.9579
4661 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)2        	 2 	 1 	   	  	 737.152 	 4.0947e-11 	 3.01842e-08 	 10.7164
4662 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)2        	 4 	 1 	   	  	 738.771 	 3.51378e-12 	 2.59588e-09 	 10.2279
4663 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 0 	 2 	   	  	 771.569 	 1.15306e-13 	 8.89665e-11 	 6.68926
4664 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 4 	 2 	   	  	 777.962 	 4.39618e-07 	 0.000342006 	 5.71628
4665 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 0 	 1 	   	  	 781.216 	 8.94668e-14 	 6.98929e-11 	 6.15181
4666 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 2 	 1 	   	  	 781.411 	 3.21644e-14 	 2.51336e-11 	 6.17078
4667 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 4 	 1 	   	  	 783.454 	 1.59316e-07 	 0.000124817 	 5.96699
4668 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)2         	 4 	 2 	   	  	 805.627 	 2.55547e-05 	 0.0205876 	 4.25553
4669 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)2         	 2 	 1 	   	  	 811.026 	 6.08938e-12 	 4.93865e-09 	 4.337
4670 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)2         	 4 	 1 	   	  	 811.14 	 2.85312e-06 	 0.00231428 	 4.35591
4671 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)2         	 6 	 1 	   	  	 811.301 	 1.58317e-05 	 0.0128443 	 4.36802
4672 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 6 	 3 	   	  	 848.537 	 2.11224e-08 	 1.79231e-05 	 7.08627
4673 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 2 	 3 	   	  	 849.624 	 2.51698e-08 	 2.13849e-05 	 4.99955
4674 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 4 	 4 	   	  	 856.218 	 2.83741e-09 	 2.42944e-06 	 4.69185
4675 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 2 	 2 	   	  	 856.594 	 1.12274e-10 	 9.61732e-08 	 5.00618
4676 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 6 	 2 	   	  	 857.529 	 1.19874e-08 	 1.02795e-05 	 5.06236
4677 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 4 	 3 	   	  	 858.187 	 1.24351e-08 	 1.06716e-05 	 4.03092
4678 	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 2 	 1 	   	  	 858.619 	 7.78368e-10 	 6.68322e-07 	 3.69717
