Transition register 	 Shell IS 	 IS Configuration 	 IS 2JJ 	 IS eigenvalue 	 IS higher configuration 	 IS percentage 	 Shell FS 	FS Configuration 	 FS 2JJ 	 FS eigenvalue 	 FS higher configuration 	 FS percentage 	 transition energy [eV] 	 intensity 	 intensity [eV] 	 width [eV] 
559 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)1  	 5 	 1 	 3d*4 3d5 1s2 2s2 3s1 4s1 2p*2 3p*2 2p4 3p4  	 58.41364 	 8.0368745E+02 	 0.000587293 	 0.472 	 4.22409
560 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)1  	 7 	 1 	 1s2 2s2 3s1 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d5  	 100 	 8.0381071E+02 	 0.000183093 	 0.147172 	 4.22268
561 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3s_4s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)0  	 1 	 1 	 1s2 2s2 3s1 2p*2 2p4 3p*2 3p4 3d*4 3d6  	 100 	 8.1047671E+02 	 3.12122e-05 	 0.0252968 	 4.06563
562 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 5 	 7 	 3p*1 3p4 3d*4 3d5 1s2 2s2 3s2 4s1 2p*2 2p4  	 43.57760 	 8.4039896E+02 	 0.00992172 	 8.3382 	 6.58655
563 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 7 	 4 	 3p*1 3p4 3d*4 3d5 1s2 2s2 3s2 4s1 2p*2 2p4  	 43.11637 	 8.4040851E+02 	 0.023107 	 19.4193 	 6.60844
564 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 3 	 7 	 3p*1 3p4 3d*3 3d6 1s2 2s2 3s2 4s1 2p*2 2p4  	 52.31267 	 8.4149109E+02 	 0.00786774 	 6.62063 	 4.50903
565 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 1 	 4 	 3p*1 3p4 3d*3 3d6 1s2 2s2 3s2 4s1 2p*2 2p4  	 51.52920 	 8.4150378E+02 	 0.00458905 	 3.8617 	 4.5644
566 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 3 	 6 	 3p*1 3p4 3d*4 3d5 1s2 2s2 3s2 4s1 2p*2 2p4  	 68.80551 	 8.4773664E+02 	 0.00655563 	 5.55745 	 4.43305
567 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 5 	 6 	 3p*1 3p4 3d*4 3d5 1s2 2s2 3s2 4s1 2p*2 2p4  	 77.35307 	 8.4818466E+02 	 0.00742678 	 6.29928 	 4.42375
568 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 3 	 5 	 3p*1 3p4 3d*3 3d6 1s2 2s2 3s2 4s1 2p*2 2p4  	 33.84328 	 8.4854635E+02 	 0.00356753 	 3.02721 	 4.37732
569 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 1 	 3 	 3p*1 3p4 3d*3 3d6 1s2 2s2 3s2 4s1 2p*2 2p4  	 47.37697 	 8.4869340E+02 	 0.00207394 	 1.76014 	 4.34858
570 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 5 	 5 	 3p*2 3p3 3d*4 3d5 1s2 2s2 3s2 4s1 2p*2 2p4  	 68.59047 	 8.4914548E+02 	 8.69334e-05 	 0.0738191 	 4.5235
571 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 7 	 3 	 3p*2 3p3 3d*4 3d5 1s2 2s2 3s2 4s1 2p*2 2p4  	 74.54525 	 8.4971288E+02 	 0.00359592 	 3.0555 	 4.50216
572 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 3 	 4 	 3p*2 3p3 3d*3 3d6 1s2 2s2 3s2 4s1 2p*2 2p4  	 46.97536 	 8.4975826E+02 	 0.000187479 	 0.159312 	 3.80267
573 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 1 	 2 	 3p*2 3p3 3d*3 3d6 1s2 2s2 3s2 4s1 2p*2 2p4  	 90.56608 	 8.5011439E+02 	 0.000746056 	 0.634233 	 3.43937
574 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 5 	 4 	 3p*2 3p3 3d*3 3d6 1s2 2s2 3s2 4s1 2p*2 2p4  	 41.17948 	 8.5033545E+02 	 0.00133481 	 1.13504 	 3.47895
575 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 3 	 3 	 3p*2 3p3 3d*3 3d6 1s2 2s2 3s2 4s1 2p*2 2p4  	 72.87994 	 8.5074389E+02 	 0.00129931 	 1.10538 	 3.17346
576 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 1 	 1 	 3p*2 3p3 3d*3 3d6 1s2 2s2 3s2 4s1 2p*2 2p4  	 92.80817 	 8.5086378E+02 	 0.00033191 	 0.28241 	 3.04102
577 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 5 	 3 	 3p*1 3p4 3d*3 3d6 1s2 2s2 3s2 4s1 2p*2 2p4  	 78.89707 	 8.5340070E+02 	 0.00128306 	 1.09496 	 2.09114
578 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 3 	 2 	 3p*1 3p4 3d*3 3d6 1s2 2s2 3s2 4s1 2p*2 2p4  	 78.85769 	 8.5369971E+02 	 0.000411281 	 0.35111 	 2.03289
579 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 5 	 2 	 3p*2 3p3 3d*3 3d6 1s2 2s2 3s2 4s1 2p*2 2p4  	 48.58190 	 8.5501357E+02 	 0.000179133 	 0.153161 	 2.02532
580 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 7 	 2 	 3p*2 3p3 3d*3 3d6 1s2 2s2 3s2 4s1 2p*2 2p4  	 54.23800 	 8.5518927E+02 	 0.000127662 	 0.109175 	 1.81578
581 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 3 	 1 	 3p*2 3p3 3d*4 3d5 1s2 2s2 3s2 4s1 2p*2 2p4  	 43.41044 	 8.5543291E+02 	 5.15568e-05 	 0.0441034 	 2.02702
582 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 5 	 1 	 3p*2 3p3 3d*3 3d6 1s2 2s2 3s2 4s1 2p*2 2p4  	 51.06490 	 8.5547314E+02 	 1.12057e-05 	 0.00958618 	 1.87013
583 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 7 	 1 	 3p*2 3p3 3d*4 3d5 1s2 2s2 3s2 4s1 2p*2 2p4  	 87.06515 	 8.5618779E+02 	 3.3182e-05 	 0.02841 	 1.71123
584 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 9 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p4 3p*2 3p3 3d*4 3d5  	 100 	 8.5666202E+02 	 8.82316e-06 	 0.00755847 	 1.61507
585 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3p_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)0  	 1 	 1 	 1s2 2s2 3s2 2p*2 2p4 3p*1 3p4 3d*4 3d6  	 100 	 8.5677910E+02 	 0.000414794 	 0.355387 	 3.57158
586 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3p_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)0  	 3 	 1 	 1s2 2s2 3s2 2p*2 2p4 3p*2 3p3 3d*4 3d6  	 100 	 8.5929256E+02 	 2.9289e-05 	 0.0251678 	 3.38345
587 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 1 	 3 	 3d*4 3d4 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 55.49097 	 9.2012398E+02 	 0.00161424 	 1.4853 	 0.700104
588 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 7 	 3 	 3d*3 3d5 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 82.48576 	 9.2534903E+02 	 0.0132789 	 12.2876 	 0.700104
589 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 9 	 2 	 3d*3 3d5 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 82.11435 	 9.2535285E+02 	 0.0357715 	 33.1013 	 0.700104
590 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 1 	 2 	 3d*3 3d5 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 64.22227 	 9.2554404E+02 	 0.000392518 	 0.363293 	 0.700104
591 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 3 	 4 	 3d*3 3d5 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 68.05619 	 9.2563478E+02 	 0.000561851 	 0.520069 	 0.700104
592 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 1 	 1 	 3d*2 3d6 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 35.93091 	 9.2633711E+02 	 0.000365052 	 0.338161 	 0.700104
593 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 3 	 3 	 3d*3 3d5 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 93.42790 	 9.2636818E+02 	 0.00041664 	 0.385962 	 0.700104
594 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 5 	 4 	 3d*3 3d5 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 70.35017 	 9.2637839E+02 	 0.00252451 	 2.33865 	 0.700104
595 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 3 	 2 	 3d*4 3d4 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 64.20203 	 9.2664918E+02 	 0.00424699 	 3.93547 	 0.700104
596 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 5 	 3 	 3d*4 3d4 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 85.65729 	 9.2671657E+02 	 0.00298127 	 2.76279 	 0.700104
597 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 5 	 2 	 3d*3 3d5 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 54.88279 	 9.2823674E+02 	 0.00332809 	 3.08926 	 0.700104
598 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 7 	 2 	 3d*4 3d4 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 51.20168 	 9.2847468E+02 	 0.00366246 	 3.4005 	 0.700104
599 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 3 	 1 	 3d*2 3d6 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 61.06906 	 9.2896961E+02 	 0.00256066 	 2.37878 	 0.700104
600 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 5 	 1 	 3d*3 3d5 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 74.19041 	 9.2905970E+02 	 0.00224343 	 2.08428 	 0.700104
601 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 7 	 1 	 3d*3 3d5 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 69.76234 	 9.2918875E+02 	 0.000829718 	 0.770965 	 0.700104
602 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 9 	 1 	 3d*4 3d4 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 82.09269 	 9.2934399E+02 	 0.00364008 	 3.38289 	 0.700104
603 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3d_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)0  	 3 	 1 	 1s2 2s2 3s2 2p*2 2p4 3p*2 3p4 3d*3 3d6  	 100 	 9.3486301E+02 	 6.71841e-05 	 0.0628079 	 0.700104
604 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 2 	 2p*1 2p4 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99914 	 3d_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)0  	 5 	 1 	 1s2 2s2 3s2 2p*2 2p4 3p*2 3p4 3d*4 3d5  	 100 	 9.3511228E+02 	 3.42685e-05 	 0.0320449 	 0.700104
605 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s2 2s2 3s2 4s1 2p*1 2p4 3p*2 3p4 3d*4 3d6 	 100 	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)0  	 3 	 1 	 1s2 2s2 3s2 2p*2 2p3 3p*2 3p4 3d*4 3d6  	 100 	 3.6487700E+00 	 6.05448e-05 	 0.000220914 	 1.42739
606 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s2 2s2 3s2 4s1 2p*1 2p4 3p*2 3p4 3d*4 3d6 	 100 	 3s_3s 	 (1s)2 (2s)2 (2p)6 (3s)0 (3p)6 (3d)10 (4s)1  	 1 	 1 	 1s2 2s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6  	 100 	 6.7389361E+02 	 0.000239209 	 0.161201 	 4.88317
607 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s2 2s2 3s2 4s1 2p*1 2p4 3p*2 3p4 3d*4 3d6 	 100 	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)1  	 3 	 3 	 3p*2 3p3 1s2 2s2 3s1 4s1 2p*2 2p4 3d*4 3d6  	 61.36367 	 7.1465473E+02 	 3.955e-06 	 0.00282646 	 21.072
608 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s2 2s2 3s2 4s1 2p*1 2p4 3p*2 3p4 3d*4 3d6 	 100 	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)1  	 1 	 3 	 3p*2 3p3 1s2 2s2 3s1 4s1 2p*2 2p4 3d*4 3d6  	 58.37300 	 7.1481461E+02 	 0.00331183 	 2.36734 	 20.3869
609 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s2 2s2 3s2 4s1 2p*1 2p4 3p*2 3p4 3d*4 3d6 	 100 	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)1  	 1 	 2 	 3p*1 3p4 1s2 2s2 3s1 4s1 2p*2 2p4 3d*4 3d6  	 96.44276 	 7.2834298E+02 	 0.000342994 	 0.249817 	 16.097
610 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s2 2s2 3s2 4s1 2p*1 2p4 3p*2 3p4 3d*4 3d6 	 100 	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)1  	 1 	 1 	 3p*1 3p4 1s2 2s2 3s1 4s1 2p*2 2p4 3d*4 3d6  	 62.53466 	 7.2923888E+02 	 0.00243443 	 1.77528 	 13.3121
611 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s2 2s2 3s2 4s1 2p*1 2p4 3p*2 3p4 3d*4 3d6 	 100 	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)1  	 3 	 2 	 3p*1 3p4 1s2 2s2 3s1 4s1 2p*2 2p4 3d*4 3d6  	 56.68920 	 7.2942696E+02 	 1.35657e-06 	 0.000989519 	 14.32
612 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 0 	 1 	 1s2 2s2 3s2 4s1 2p*1 2p4 3p*2 3p4 3d*4 3d6 	 100 	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)1  	 3 	 1 	 3p*2 3p3 1s2 2s2 3s1 4s1 2p*2 2p4 3d*4 3d6  	 98.73540 	 7.3072796E+02 	 2.17188e-08 	 1.58705e-05 	 15.2093
